full_waveform_duration,full_waveform_kurtosis,full_waveform_max,full_waveform_mean,full_waveform_median,full_waveform_min,full_waveform_skew,full_waveform_std,swt_a_1_energy_entropy,swt_a_1_high_power_ratio,swt_a_1_higuchi_fractal,swt_a_1_low_power_ratio,swt_a_1_med_power_ratio,swt_a_2_energy_entropy,swt_a_2_high_power_ratio,swt_a_2_higuchi_fractal,swt_a_2_low_power_ratio,swt_a_2_med_power_ratio,swt_a_3_energy_entropy,swt_a_3_high_power_ratio,swt_a_3_higuchi_fractal,swt_a_3_low_power_ratio,swt_a_3_med_power_ratio,swt_a_4_energy_entropy,swt_a_4_high_power_ratio,swt_a_4_higuchi_fractal,swt_a_4_low_power_ratio,swt_a_4_med_power_ratio,swt_d_1_energy_entropy,swt_d_1_high_power_ratio,swt_d_1_higuchi_fractal,swt_d_1_low_power_ratio,swt_d_1_med_power_ratio,swt_d_2_energy_entropy,swt_d_2_high_power_ratio,swt_d_2_higuchi_fractal,swt_d_2_low_power_ratio,swt_d_2_med_power_ratio,swt_d_3_energy_entropy,swt_d_3_high_power_ratio,swt_d_3_higuchi_fractal,swt_d_3_low_power_ratio,swt_d_3_med_power_ratio,swt_d_4_energy_entropy,swt_d_4_high_power_ratio,swt_d_4_higuchi_fractal,swt_d_4_low_power_ratio,swt_d_4_med_power_ratio
29.993333703703705,26.94903970173304,1.0694959342452823,9.803462711820932e-05,-0.0009868451332253041,-0.5593679528348148,3.6935087320495956,0.1374331235188516,-22889.041780613676,1.1276838829212057,1.043043251650995,0.22710959223085833,0.7135494708329803,-24879.982976599316,1.1770847294354723,1.1120265979306985,0.26721956056257257,0.1555928522725197,-27359.120268743787,0.4049097085034392,1.145749483774206,0.2696290217894704,0.10782298055293231,-30067.394150275977,0.35676763333633843,1.1500469189534308,0.2697273080924048,0.10636254574042918,-27335.744607526776,1.4078963394420658,1.1360745132110686,0.629600274786584,0.13410965676832434,-39075.47216572194,0.40505364865034715,1.2898908908289295,0.8511166592700181,0.09317428307517706,-53851.94645942373,0.2432157883497411,1.4895077183780616,0.9054481282255797,0.09241656316852777,-72737.75999575788,0.18047102293574555,1.601801223335064,0.9187496318918968,0.10202286858382392
29.993333703703705,14.653407636306255,1.4327699724552192,0.0025933613043637505,-0.014001302388220276,-0.7498584825535108,2.825844516924233,0.1749329318571198,-14700.180290448005,1.061580342763105,1.0404425149708203,0.2820148205639249,0.6537448864947818,-15684.778230161555,1.1133401027026986,1.1125009334163174,0.31641126127730507,0.14125933030375626,-18137.199000412642,0.299894928140537,1.1603496536756321,0.31841180084655835,0.10329553609847957,-20868.020912849985,0.24807269238521112,1.1675050542541,0.3192474770134371,0.10191773567069332,-16166.94195039043,1.3737796668234898,1.1435759090969384,0.438397070277717,0.1329761372934227,-25647.39998957637,0.2998211180728566,1.3099227692119022,0.5469482514674323,0.09070663421151616,-39987.73602336751,0.14915118105570546,1.6237508739132123,0.589222543824404,0.10498244950653056,-58505.37923284283,0.09857935146099155,1.7903938933618853,0.5998564344878148,0.13409466344165322
10.38000106974754,25.11263006696232,8.348791846198795,0.02577667605571797,-0.031246552527174037,-4.043272228522042,3.545174208578969,0.9933546429966283,-2188.059745644494,0.9504547479576756,1.0342898567111105,0.2191253864176623,0.818781581993507,-2877.624950305221,1.009715773464222,1.0534549835096203,0.20660213995931667,0.3580088460005211,-3730.840620714108,0.245454286014219,1.054359390830572,0.21000506210175135,0.30839199374278603,-4659.99296050715,0.20416594806664573,1.0574031421959833,0.21123686192254415,0.305201759432832,-4062.570381788531,1.3386708103201777,1.0890442410262942,0.36972845729726295,0.2757556623089743,-8075.28267907795,0.24546724380782184,1.284122000023156,0.492811912793795,0.09463881773431164,-13114.776329082426,0.1330469154561697,1.6279568993128768,0.5310711753594902,0.11476022913280812,-19829.83203638568,0.10677153429998815,1.7853464987510528,0.5415766844871042,0.1632060569000079
29.993333703703705,25.42643251040742,2.398751746409075,0.0009500607014712135,-0.0011371557879724576,-1.4691789525635064,2.501836829092896,0.19554452191731767,-18772.472126724442,1.0642657865755405,1.0406776865525345,0.21616712497997362,0.8216201738358669,-21309.899042440782,1.1180426001202013,1.091591936184443,0.23574372145916062,0.23848191768817334,-24012.918821351566,0.2979062987482429,1.1098971648409957,0.2390203358775948,0.18487155756135323,-26767.59931491668,0.24659559407990572,1.1119083976037134,0.23894588442471837,0.1828888656326577,-23795.350503932685,1.39912274121622,1.122674887642023,0.5706817835410202,0.17585856611032635,-36961.64642829636,0.29690495967598457,1.2724465110576126,0.7869704405607773,0.09898613445958548,-51077.92115989992,0.14774224403254008,1.569966028567968,0.8406641450208564,0.08081584886898172,-69461.24761943014,0.0985003071232891,1.7284993193368627,0.8536781493010327,0.1055279981681987
29.993333703703705,23.72078920641419,1.1098615477478204,6.833239102437783e-05,-0.0057712158850565295,-0.34573710320411893,3.9414219655028093,0.1455505396502043,-19234.81259864536,1.0800516416198436,1.0483974990119878,0.2512679973820751,0.7651229345243348,-21924.23916994763,1.1350291295817483,1.0864144610515587,0.31304888605808023,0.21403385937063044,-24559.268979882043,0.303512958826721,1.1170241646814656,0.3164651629428449,0.15337426079185115,-27252.29389300201,0.2525250336736393,1.1240059426889835,0.3168866987129061,0.15125063734332608,-26218.550600792234,1.398014786302977,1.1163397593426043,0.6663169136280482,0.17763578677079736,-39494.40611110675,0.3029284078572924,1.325639472240979,0.873589675600175,0.0777554699846955,-53057.60126181411,0.1529033257298611,1.6209010983259409,0.9234766245304942,0.10874136301488761,-71138.81995987413,0.10136430353863589,1.7661425751245856,0.9356729278939123,0.14051348382804674
59.993333518518526,9.389256011736764,1.1600182231724978,0.001059916082404207,-0.044648857913591786,-0.6474312564301988,2.587921370448881,0.20788323927105762,-20496.083150614173,1.038478900870057,1.0422776117269628,0.3180302401321477,0.6002278857574064,-25415.46362984756,1.109028586844155,1.101037429239668,0.2688034082864055,0.15722726863757686,-30837.72643994922,0.24732468670332172,1.172613535824226,0.2702828302871797,0.0991416430756955,-36361.40308651161,0.20238576633442906,1.1975750094143613,0.270101082970338,0.09723217592191997,-31559.278062297562,1.4356065071177198,1.1360619967768586,0.6250692101611672,0.14669714666048672,-56337.633072627184,0.24593697184602892,1.3680358389497054,0.7098812350822036,0.09417452510220355,-79338.04938858887,0.13536173504596125,1.6887465268071327,0.7304161686764801,0.13868217295386323,-114280.0029091474,0.09952046879036888,1.8291049995357818,0.7353615504758922,0.18480883869032852
29.993333703703705,15.35699623023233,1.1770932552839075,0.00179118588538664,-0.009697082836290487,-0.7580126697689368,2.6945157735084777,0.1708458368365821,-15678.66496020025,1.082200358434841,1.038116472816948,0.290162112696526,0.7015595400825327,-17714.982148450155,1.136453461577847,1.1127382073978611,0.3222290197930814,0.13404263646309159,-20301.573552503916,0.3096221020525942,1.1743186170035957,0.32372148261910577,0.08311715344707997,-23040.22007103667,0.26006629768771616,1.1888640278581535,0.3243562371085403,0.08165543253573637,-18549.533019239414,1.3879177432789698,1.1458504098141067,0.47232712041310404,0.12412692783714876,-29242.16750152975,0.30753768197640496,1.3495443520312589,0.654043779579723,0.0810815525127209,-42110.4250383714,0.1605279853346139,1.6510227363631322,0.7048662882811811,0.11837286874814221,-60024.49627089307,0.1088241036290116,1.7866286513219884,0.7179781979073814,0.15673204494712337
29.993333703703705,5.310748933258429,1.8364992043277955,0.00287182297546347,-0.017911687925967642,-1.0371093245124638,1.268860881405926,0.2460095451885606,-10861.583977791026,1.0787323162883535,1.034759789038174,0.22455122702056732,0.8616939758389346,-12597.889461994177,1.128972280841374,1.086979567828611,0.23173431267902678,0.2409720910073011,-15296.138286724137,0.2934951600364899,1.1213172565788365,0.2314916457623895,0.16450401974536913,-17980.076561451886,0.2432633341615973,1.127206267717859,0.2313729918276723,0.16230995402482395,-15144.759260806171,1.3716042904713137,1.1291253981936842,0.34642680405369375,0.18348225235833313,-26896.357398564942,0.2947006314001586,1.3282062897921167,0.6014552040326185,0.0878054316472349,-40578.111336437214,0.14600750211502722,1.6351407940379454,0.6771210114327129,0.09966735031835398,-59191.16653661721,0.09768046487880885,1.798080400215225,0.6964686753887968,0.1292114763215044
14.966667408726625,11.837093542574548,1.2296962845301471,0.000304894502649352,-0.006335818785038444,-0.6598540643378857,2.095259934894717,0.20753224104527082,-7698.99602544679,1.1730523217221112,1.0420887211412557,0.26671034983380315,0.785103982243695,-9124.160400483594,1.2173436994994669,1.080329071367066,0.2828070995422306,0.26339762233532327,-10414.023511694279,0.4099536073478625,1.089965420159351,0.28376932821725814,0.21833451534009107,-11748.514508637145,0.3536660657093949,1.0868852062178167,0.28410835586205196,0.2170608934316098,-10194.29513639278,1.3993528376439135,1.1090115634288056,0.5238291757269083,0.21213192564480127,-16672.30156380169,0.41258631458508577,1.2560288576391285,0.7323650925072762,0.08913760121020724,-23682.707880930284,0.22877592939155217,1.5362608162836797,0.7882606654941539,0.08516303253888981,-32936.82342342072,0.15797524357957787,1.6637970146261822,0.802101202017894,0.1022491117528538
29.993333703703705,16.280457141272258,1.1172923372835726,0.0012782901924519264,-0.011568012865630431,-0.3853330459283965,3.4312807375011345,0.16666365077947295,-15606.356757614973,1.0759340609997556,1.041131220156671,0.23860417158847308,0.7785489574477598,-18560.974952381097,1.1320887512753863,1.0928189297649424,0.21787670437024492,0.15252031771535185,-21142.395213653213,0.31689125092983195,1.1365803153978495,0.21965464305196292,0.10416381243922503,-23875.245580059513,0.26678638634660706,1.1499116753684393,0.2199296896581372,0.10229957310711961,-20925.175904291187,1.4027161919187634,1.129868291524519,0.5879362193384787,0.1505837452672645,-34735.10269532181,0.31682964558619886,1.3306784414663695,0.755357209677719,0.08638291108839172,-47912.076872478145,0.16517413503903985,1.6180565690219275,0.7974131107029832,0.10710646577415686,-66182.95116980255,0.11183299119256028,1.7597860748262366,0.80791760500438,0.14457136194492848
